query_id,query,category,system,rank,doc_id,score,job_title,company,job_location,job_level,job_type,job_skills,latency_ms
Q09,registered nurse with oncology experience,medicine,dense_pca128,20,JOB_0340115,0.7113379836082458,Oncology RN Nurse,Nurses 24/7- LLC,"Hackensack, NJ",Associate,Onsite,"Oncology Nursing, Registered Nurse (RN), BLS certification, ACLS certification (if applicable), NRP certification (if applicable), PALS certification (if applicable), Direct deposit, Cash cards, Health Benefits, Dental Benefits, Vision Benefits, Referral Bonuses, Continuing Education Units (CEUs), Professional Liability Coverage, General Liability Coverage, Corporate Furnished Housing, Lodging PerDiem, Travel Subsidies, Meals and Incidentals Allowance",5.116821000228811
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,1,JOB_0285384,0.6617503762245178,Emergency Room Registered Nurse,Emonics LLC,"Madison, WI",Mid senior,Onsite,"Medical Emergency Response, Patient Assessment, Critical Injury Treatment, Allergic Reaction Treatment, Trauma Treatment, Minor Medical Operations, Wound Cleaning, Blood Drawing, Emergency Room Care Standards, Insurance Paperwork Assistance, Efficient Patient CheckIn, DecisionMaking Skills in Emergencies, 36 hrs/week Shift (Day and Evening rotation 8 and 12 hr shifts rotation as needed)",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,2,JOB_0110942,0.6523470878601074,Registered Nurse (Acute + ED) *Multiple Shifts*,Connected Health Care,"Lincoln, NE",Mid senior,Onsite,"Registered Nurse, Acute Care, Emergency Department, Assessment and Triage, PatientCentered Care, Interdisciplinary Collaboration, Empowering Education, Effective Documentation, Emergency Response Expertise, Adherence to Protocols, Compassionate Support, Professional Development, BLS and ACLS certifications, Critical thinking, Assessment, Communication, Decisionmaking, Dynamic highpressure environment",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,3,JOB_0462473,0.6448187232017517,Registered Nurse - Emergency Room,Compunnel Inc.,"Lewiston, ME",Mid senior,Onsite,"Nursing, Patient Care, Geriatric Population, Assessment, Planning, Implementation, Evaluation, Patient Teaching, Ancillary Personnel, Professional Nursing, Emergency Department, Critical Care, Registered Nurse, ACLS, BLS, TNCC, Basic Life Support",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,4,JOB_0128003,0.6412098407745361,RN (FLEX) - EMERGENCY DEPARTMENT at The Brookdale Hospital & Medical Center,Health eCareers,"Brooklyn, NY",Mid senior,Onsite,"Nursing, Patient care, Nursing process, Science, Patient history, Patient assessment, Triage, Life support, Vital signs, Medication administration, IV therapy, Wound care, Clinical pathways, Nursing scope of practice, Equipment maintenance, Medication calculations, Infection control, CPR, ACLS, PALS, TNCC, CEN, CPEN, NRP, SAFE, SANE, ENPC, Decision making, Problem solving, Communication skills, Team work, Critical thinking, Math skills, Computer skills, Physical strength, Manual dexterity, Handeye coordination, Vision and hearing, English language proficiency, NY State RN License, BLS certification, ACLS certification, PALS certification, TNCC certification",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,5,JOB_0000169,0.6411038637161255,Emergency Department RN at Bon Secours Mercy Health,Health eCareers,"Urbana, OH",Mid senior,Onsite,"Patient Care Coordination, Patient Safety, Physical and Emotional Demands, Nursing Practice, Collaboration, Emergency Nursing Care, Episodic Care, Core Concepts and Intention, RN License, BLS Basic Life Support, ACLS Advanced Cardiac Life Support, PALS Pediatric Advanced Life Support, NPR Neonatal Resuscitation Program, TNCC Trauma Nursing Core Course, Bachelor of Science Nursing, RN Experience, Emergency Department Experience, Critical Care Experience, EPIC Electronic Health Record (EHR), Assigning Patient Care, Orienting Learning Experience, EvidenceBased Patient Care, Comprehensive Assessment, Plan of Care, Nursing Process Application, Evaluating Treatment Effectiveness, Coping with Patient's Illness, Patient Care Collaboration, Interpersonal and Verbal/Written Communication, Cultural Diversity and Inclusion, Recognizing Limitations and Seeking Assistance, Advance Personal and Professional Growth, Professionalism, CostEffective Measures and Stewardship, SelfCare and Resilience, Protecting Safety and Privacy, Utilizing Office and Clinical Technologies, Patient Communication, Compassionate and RelationshipBased Approach, Calmness and Adaptability, Nursing Process Application in Emergencies, Quick Focus Pivoting, Lifesaving Equipment",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,6,JOB_0116317,0.6365431547164917,RN-EMERGENCY ROOM-T15970861,Artius Solutions,"Minneapolis, MN",Mid senior,Onsite,"Nursing, Patient Assessment, Nursing Diagnosis, Planning, Intervention Application, Outcome Evaluation, EPIC, BLS, PALS, ACLS, TNCC, ENPC",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,7,JOB_0095596,0.636404275894165,Registered Nurse - Emergency Department - Mercy Anderson,Bon Secours Mercy Health,"Cincinnati, OH",Mid senior,Onsite,"Medical Nursing, Emergency Nursing, Care Coordination, Quality Improvement, Patient Assessment, EvidenceBased Patient Care, Triage and Prioritization, Stabilization, Resuscitation, Crisis Intervention, Disaster Preparedness, Emergency Management, Communication, Cultural Diversity, Inclusion, Professional Growth, SelfCare, Resilience, Conflict Resolution, Difficult Circumstances, Infection Control, Physical Dexterity, EyeHand Coordination, Shift Work, Patient Lifts, Reach Above Shoulder, Repetitive Movements, Finger Dexterity, Color Vision, Depth Perception, Neonatal Resuscitation, Pediatric Advanced Life Support, Trauma Nursing Core Course, CPR, ACLS, PALS, TNCC, EPIC Electronic Health Record (EHR), BSMH Nursing Professional Practice Model, Lifesaving Equipment, Hypothermia Devices, Hand Free – CPR, Rapid Infusers, Invasive Monitoring",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,8,JOB_0426623,0.6342439651489258,Registered Nurse - Emergency Room,Compunnel Inc.,"Murphysboro, IL",Mid senior,Onsite,"Nursing, Emergency Department, Critical Care, ACLS, BLS, TNCC, Patient Care, Assessment, Planning, Implementation, Evaluation, Patient Teaching, Ancillary Personnel, Professional Nursing, Registered Nurse, School of Nursing",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,9,JOB_0005358,0.6331768035888672,Registered Nurse - Emergency Room,Compunnel Inc.,"Midland, TX",Mid senior,Onsite,"Nursing, Assessment, Planning, Implementation, Evaluation, Patient teaching, Activities of ancillary personnel, Professional nursing, Emergency Department, Critical care, Registered Nurse, ACLS/BLS, TNCC, Basic Life Support",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,10,JOB_0201002,0.6327138543128967,Registered Nurse/ER,eTeam,"Greensboro, NC",Mid senior,Onsite,"Registered Nurse (RN), Emergency Room (ER), Patient Assessment, Triage, Emergency Care, Treatments, Medications, Procedures, Protocols, Physician Orders, Collaboration, Patient Education, PostDischarge Care Instructions, Emergency Response, Cardiac Arrest, Trauma, LifeThreatening Events, Electronic Health Records (EHRs), Hospital Policies, Protocols, Regulatory Requirements, Bachelor of Science in Nursing (BSN), Associate Degree in Nursing (ADN), Accreditation, Registered Nurse (RN) License, Advanced Cardiac Life Support (ACLS), Pediatric Advanced Life Support (PALS), Basic Life Support (BLS), Emergency Care Experience, Clinical Rotations, Clinical Assessment Skills, Communication Abilities, Calm Under Pressure, Critical Thinking, TeamBased Environment",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,11,JOB_0133566,0.6307312846183777,Emergency Room Nurse,Roxborough Memorial Hospital,"Philadelphia, PA",Associate,Onsite,"Nursing, Discharge planning, Quality management, Resource management, Cost containment, Patient care, Clinical outcomes, Medical record review, Medical necessity, Severity of illness, Case management, Basic computer skills, Milliman Criteria, InterQual Criteria, BCLS (AHA) certification",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,12,JOB_0421362,0.6307056546211243,Registered Nurse - Acute Care/Emergency,Express Healthcare Professionals - Red Deer,"Bonnyville, Alberta, Canada",Mid senior,Onsite,"Acute care, Emergency room, Triage, English, Observation, Communication, Critical thinking, Schedule flexibility, Travel pay, Accommodations, Biweekly pay, Referral program, Fast start bonus, Credentialing",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,13,JOB_0206201,0.6289968490600586,RN Emergency Room at Maxim Healthcare Staffing,Health eCareers,"Warwick, RI",Mid senior,Onsite,"Registered Nurse License, Emergency Room Experience, Triage, Nursing Process, Clinical Judgment, Patient Assessment, Patient Care Planning, Patient Education, Communication, CPR, HIPAA Compliance, Computer Proficiency, English Proficiency, Strong Communication Skills, Proficiency in the English Language",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,14,JOB_0082138,0.6284568905830383,"Registered Nurse (RN)-Emergency Dept., 11a-11p",Beth Israel Lahey Health,"Newburyport, MA",Mid senior,Onsite,"Nursing, Acute care experience, Emergency room experience, Registered nurse, ACLS, TNCC, PALS, MA RN, BCLS, BSN, Emergency department",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,15,JOB_0329707,0.6282266974449158,Emergency Department RN,Bon Secours Mercy Health,"Urbana, OH",Mid senior,Onsite,"RN License, BLS Basic Life Support, ACLS Advanced Cardiac Life Support, PALS Pediatric Advanced Life Support, NPR Neonatal Resuscitation Program, TNCC Trauma Nursing Core Course, Bachelor of Science Nursing, 1 year of RN experience, Emergency Department Or Critical Care Experience, EPIC Electronic Health Record (EHR) training, Patient care assignment, Orienting facilitating learning experience and providing education, Clinical knowledge skills and competency, Comprehensive assessment of patient's clinical condition, Plan of care development implementation and prioritization, Application of the nursing process, Evaluation of patient's response to treatment, Assistance to patients and families in coping with illness, Collaboration with others in patient care delivery, Strong interpersonal and verbal/written communication skills, Cultural diversity and inclusion principles, Recognizes own limitations and seeks assistance, Advances personal and professional growth through education, Exhibited professionalism, Integrates costeffective measures, Practices selfcare and cultivates resilience, Protects the safety and privacy of all persons, Understanding and utilization of office and clinical technologies, Communication with patients considering their personal preferences, Compassionate relationshipbased approach, Calmness adaptiveness and collectiveness during emergencies, Application of the nursing process in triage stabilization resuscitation crisis intervention and emergency management, Ability to pivot focus quickly, Experience with lifesaving equipment, Lifting/Carrying (050 lbs.), Lifting/Carrying (50100 lbs.), Push/Pull (050 lbs.), Push/Pull (50100 lbs.), Stoop/Kneel, Crawling, Climbing, Balance, Bending, Sitting, Walking, Standing, Manual dexterity (eye/hand coordination), Shift work, Maneuver weight of patients, Hear alarms/telephone/audio recorder, Reach above shoulder, Repetitive arm/hand movements, Finger Dexterity, Color Vision, Acuity far, Acuity near, Depth perception, Use of latex products, Exposure to toxic/caustic/chemicals/detergents, Exposure to moving mechanical parts, Exposure to dust/fumes, Potential electrical shock, X ray/electromagnetic energy, High pitched noises, Gaseous risk exposure, Care appropriate to the age of the patients, Knowledge of growth and development of the life span, Assessment of patient's status, Interpretation of patient's information, Provision of care as described in departmental policies, Neonates (04 weeks), Infant (112 months), Pediatrics (112 years), Adolescents (1317 years)",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,16,JOB_0215127,0.6270492076873779,RN Emergency Room at Maxim Healthcare Staffing,Health eCareers,"Towson, MD",Mid senior,Onsite,"Nursing, Patient care, Emergency room, Triage, Assessment, Communication, Medical history, Vital signs, Abnormal symptoms, Evidencebased practice, Patient education, Discharge planning, CPR, HIPAA compliance, English proficiency, Computer proficiency, Strong communication skills, Teamwork, Problemsolving, Time management, Registered Nurse License, Minimum one year emergency room experience, CPR if applicable, Current Health certificate, Ability to effectively elicit/provide information, Computer proficiency, At least 18 years of age",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,17,JOB_0113048,0.6235938668251038,Registered Nurse - ICU,Compunnel Inc.,"Salem, MA",Mid senior,Onsite,"Nursing, Intensive Care Unit (ICU), Patient Care, Organ Support, Invasive Monitoring, Critical Thinking, Advanced Knowledge, Quick DecisionMaking, Patient Assessment, Communication, Teamwork, EPIC charting software, BLS (AHA), ACLS, ACLS, ACLS, MA or crisis license, Emergency license, CPR, Crisis management",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,18,JOB_0488301,0.6230179071426392,Registered Nurse - Intensive Care Unit,Compunnel Inc.,"Pueblo, CO",Mid senior,Onsite,"EPIC, Computer Charting, Basic Life Support, Advanced Cardiovascular Life Support, BLS (AHA), ACLS, MA or Crisis License, ICU Experience (1 year)",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,19,JOB_0262512,0.6211403608322144,Registered Nurse - ICU,Compunnel Inc.,"Boston, MA",Mid senior,Onsite,"Computer Charting, EPIC, MA License, Emergency License, BLS (AHA), ACLS, Crisis License, ICU Experience",5.139026000051672
Q10,emergency room nurse with acute care experience,medicine,dense_pca128,20,JOB_0118466,0.6203168630599976,Night Emergency Room RN (Port-Arthur),Altus Community Health,"Port Arthur, TX",Associate,Onsite,"Nursing, Patient care, Emergency Room Registered Nurse, BCLS Certification, ACLS and PALS, Reading comprehension, Writing, Presentation skills, Mathematical skills, Problemsolving skills, Visual acuity, Hearing, Climbing, Stooping, Kneeling, Reaching, Standing, Walking, Pulling, Pushing, Lifting, Ascending stairs, Descending stairs, Repetitive motion, Using upper extremities, Moderate physical activity, Administrative work, Fastpaced work environment, Moderate noise level",5.139026000051672
